VendaID,Data da Venda,ClienteID,VendedorID,Produto,Quantidade,Preço Unitário,Forma de Pagamento,Status da Venda,Região
4447,2024-10-01,1520,11,Teclado Mecânico,5,3274.05,Transferência,Cancelado,MS
4448,2023-10-24,1861,37,"Monitor LG 24""",9,1685.19,Cartão de Crédito,Pendente,SE
4449,2025-08-30,968,12,Impressora HP,16,354.22,Cartão de Crédito,Cancelado,PR
4450,2024-12-08,170,41,Cadeira Gamer,2,4085.23,PIX,Pendente,PR
4451,2024-03-22,328,32,Smartphone Samsung,15,4129.92,Transferência,Cancelado,PR
4452,2025-04-01,1186,49,Headset HyperX,12,3583.47,Boleto,Cancelado,PA
4453,2024-06-22,889,44,Cadeira Gamer,6,2145.47,Boleto,Cancelado,MT
4454,2024-08-04,1089,12,Smartphone Samsung,8,3049.81,Boleto,Pendente,MG
4455,2024-02-19,1540,43,Cadeira Gamer,2,2304.65,Transferência,Pago,AC
4456,2024-08-26,1086,14,Teclado Mecânico,4,1097.49,Cartão de Crédito,Pago,MS
4457,2025-06-23,526,47,Notebook Dell,2,1453.69,PIX,Pago,PR
4458,2024-02-04,1604,21,Impressora HP,6,2764.86,Dinheiro,Pago,BA
4459,2023-09-30,965,32,Mouse Logitech,18,3561.13,Dinheiro,Pendente,MG
4460,2025-04-11,130,11,Mouse Logitech,1,1706.29,Dinheiro,Cancelado,SE
4461,2025-02-20,336,13,Pen Drive 64GB,19,1658.7,Dinheiro,Pago,CE
4462,2024-04-13,1301,41,Cadeira Gamer,14,2967.96,Transferência,Cancelado,CE
4463,2025-06-27,1253,23,Smartphone Samsung,1,3551.79,PIX,Pendente,PI
4464,2025-06-23,1480,32,Notebook Dell,5,2261.94,PIX,Cancelado,MG
4465,2025-03-24,779,40,Smartphone Samsung,13,2717.05,Boleto,Pendente,PI
4466,2024-12-17,1913,34,Headset HyperX,19,4708.9,PIX,Pago,AM
4467,2024-05-13,710,6,Teclado Mecânico,12,3983.97,Transferência,Pago,ES
4468,2024-06-18,233,2,Teclado Mecânico,2,876.26,Boleto,Cancelado,RN
4469,2025-08-09,1613,42,Pen Drive 64GB,16,768.99,Cartão de Crédito,Pago,MA
4470,2023-09-28,1180,10,HD Externo 1TB,6,3411.12,Transferência,Pago,DF
4471,2025-01-03,277,6,Headset HyperX,4,4582.93,Boleto,Pendente,RN
4472,2023-10-27,859,41,Pen Drive 64GB,7,1936.53,PIX,Pendente,ES
4473,2024-03-30,328,44,Mouse Logitech,9,3692.04,Cartão de Crédito,Pendente,PB
4474,2024-07-13,1308,34,Notebook Dell,6,2171.87,Dinheiro,Pendente,
4475,2025-02-05,1969,48,Mouse Logitech,1,3134.92,Boleto,Pago,MS
4476,2024-05-27,1753,4,Impressora HP,15,3239.03,Dinheiro,Pago,MG
4477,2024-03-03,1374,30,Cadeira Gamer,5,4679.29,PIX,Pago,AC
4478,2024-02-13,1779,11,Pen Drive 64GB,19,1972.51,PIX,Pago,RJ
4479,2024-01-18,1243,17,Notebook Dell,4,829.43,Dinheiro,Pendente,CE
4480,2024-11-05,1309,50,Headset HyperX,11,3381.45,Cartão de Crédito,Cancelado,AP
4481,2024-12-19,661,48,Notebook Dell,10,2019.87,Cartão de Crédito,Pago,PA
4482,2023-11-01,1317,37,HD Externo 1TB,10,744.7,Transferência,Pago,AC
4483,2025-05-14,1320,49,Headset HyperX,11,2194.16,Transferência,Pago,AM
4484,2024-01-14,938,4,Notebook Dell,15,4477.17,Dinheiro,Pendente,MS
4485,2023-11-07,1989,45,Notebook Dell,19,3142.23,Cartão de Crédito,Pendente,TO
4486,2024-08-18,432,25,"Monitor LG 24""",12,3100.11,PIX,Cancelado,AL
4487,2024-09-30,1360,44,Headset HyperX,17,2167.03,PIX,Cancelado,BA
4488,2024-08-03,1177,5,Pen Drive 64GB,5,4852.36,Transferência,Pago,PR
4489,2023-10-24,1006,31,Cadeira Gamer,4,2439.39,Transferência,Cancelado,AL
4490,2024-10-27,882,48,,14,1219.48,Transferência,Cancelado,AL
4491,2025-07-15,1051,16,Headset HyperX,14,103.56,PIX,Pago,DF
4492,2023-12-30,1719,18,Impressora HP,1,736.73,Boleto,Cancelado,
4493,2025-02-05,1158,44,Headset HyperX,15,811.44,Boleto,Pago,MA
4494,2024-01-06,1498,35,HD Externo 1TB,6,909.09,Dinheiro,Cancelado,AM
4495,2025-07-15,1141,46,Impressora HP,2,4036.34,Dinheiro,Pendente,CE
4496,2025-06-23,409,1,HD Externo 1TB,10,4903.35,Cartão de Crédito,Pago,TO
4497,2024-04-07,899,40,Impressora HP,19,1393.84,Dinheiro,Pago,PI
4498,2025-04-05,854,12,Headset HyperX,6,1248.53,PIX,Pago,MS
4499,2024-03-03,680,30,"Monitor LG 24""",13,4366.89,Transferência,Pendente,MT
4500,2024-01-31,413,2,HD Externo 1TB,18,2366.82,Boleto,Cancelado,RJ
4501,2025-06-17,1018,15,Notebook Dell,1,2299.01,Cartão de Crédito,Pago,MG
4502,2024-10-08,1951,38,"Monitor LG 24""",10,2362.95,Transferência,Cancelado,SC
4503,2024-03-09,59,5,Pen Drive 64GB,20,86.16,PIX,Pago,SP
4504,2025-05-01,1731,8,Notebook Dell,19,1706.1,Transferência,Pago,DF
4505,2024-01-07,1262,18,,6,2908.13,PIX,Cancelado,SE
4506,2025-02-14,1631,44,Mouse Logitech,15,4462.1,Boleto,Pendente,AP
4507,2025-08-08,501,43,Notebook Dell,8,1694.48,Transferência,Pendente,SC
4508,2025-08-30,106,49,"Monitor LG 24""",7,4193.0,Transferência,Cancelado,MA
4509,2024-01-17,786,5,HD Externo 1TB,9,542.51,Cartão de Crédito,Pendente,DF
4510,2024-04-23,966,43,HD Externo 1TB,2,1709.29,Boleto,Pendente,AP
4511,2025-07-12,1834,47,Mouse Logitech,18,1054.19,PIX,Cancelado,RJ
4512,2024-03-23,1256,33,Notebook Dell,9,3110.06,Transferência,Cancelado,
4513,2024-06-13,272,8,,15,2349.99,Transferência,Pendente,PB
4514,2025-07-07,807,38,HD Externo 1TB,4,2304.03,Transferência,Pendente,MA
4515,2024-07-13,1493,37,"Monitor LG 24""",17,3195.9,Cartão de Crédito,Pendente,PA
4516,2025-04-11,1408,14,Headset HyperX,8,1422.5,Dinheiro,Pago,AL
4517,2025-02-23,1,6,Notebook Dell,11,3339.16,Transferência,Pendente,CE
4518,2024-06-20,1585,40,Mouse Logitech,15,2467.62,Cartão de Crédito,Pendente,MA
4519,2025-04-28,336,19,Impressora HP,17,3932.0,Boleto,Pendente,SP
4520,2024-11-19,50,39,"Monitor LG 24""",13,897.55,Transferência,Pendente,DF
4521,2024-01-04,806,10,Mouse Logitech,19,1559.72,PIX,Cancelado,AL
4522,2025-07-16,1704,40,Impressora HP,10,2029.1,Dinheiro,Cancelado,TO
4523,2024-08-05,1339,8,Headset HyperX,7,361.97,Boleto,Pendente,SE
4524,2024-11-30,1339,38,Smartphone Samsung,4,101.76,PIX,Pendente,PE
4525,2024-07-22,144,46,Cadeira Gamer,18,2528.74,Cartão de Crédito,Cancelado,PI
4526,2024-07-05,1534,4,Mouse Logitech,4,1273.84,Boleto,Pendente,CE
4527,2024-02-07,1587,41,Cadeira Gamer,11,1233.62,PIX,Cancelado,RJ
4528,2024-01-31,786,46,Cadeira Gamer,19,371.11,Boleto,Cancelado,RN
4529,2024-06-04,1149,30,"Monitor LG 24""",12,4203.59,Cartão de Crédito,Pendente,MA
4530,2023-12-21,1767,6,Cadeira Gamer,4,636.53,Dinheiro,Pago,GO
4531,2024-04-18,1368,1,Smartphone Samsung,19,147.73,PIX,Pendente,BA
4532,2025-06-17,734,25,Pen Drive 64GB,12,2908.25,Dinheiro,Cancelado,BA
4533,2025-07-10,1403,15,Teclado Mecânico,6,1834.88,Transferência,Pendente,RO
4534,2025-04-18,1761,19,Headset HyperX,16,2165.85,Transferência,Pendente,AL
4535,2024-11-10,705,20,Notebook Dell,1,3049.46,Transferência,Cancelado,TO
4536,2025-07-23,1909,25,Notebook Dell,18,2813.9,Boleto,Pago,PI
4537,2024-11-16,1202,30,Mouse Logitech,8,3161.97,Cartão de Crédito,Pago,AC
4538,2025-03-21,1685,47,Smartphone Samsung,11,1451.76,Boleto,Pago,PR
4539,2024-10-25,1664,10,Headset HyperX,8,1534.71,Dinheiro,Cancelado,MS
4540,2025-08-06,1796,13,Headset HyperX,9,2448.82,Dinheiro,Cancelado,PA
4541,2024-05-19,712,47,"Monitor LG 24""",11,2904.11,Dinheiro,Cancelado,MT
4542,2024-11-16,512,49,Cadeira Gamer,9,4709.57,PIX,Pago,PI
4543,2025-04-25,1446,44,Mouse Logitech,18,2234.51,PIX,Cancelado,SE
4544,2024-08-02,173,17,Smartphone Samsung,8,1308.28,Transferência,Pago,RS
4545,2024-10-13,1715,38,Impressora HP,8,2780.36,PIX,Pago,MT
4546,2025-04-15,1059,33,,3,2200.32,PIX,Pago,PR
4547,2024-12-13,1975,19,Headset HyperX,18,2668.85,Boleto,Pendente,AC
4548,2024-05-30,569,14,Smartphone Samsung,12,4022.81,Cartão de Crédito,Pendente,ES
4549,2025-04-03,918,20,"Monitor LG 24""",7,2835.11,PIX,Pago,AM
4550,2023-11-06,468,8,Mouse Logitech,1,4830.21,Transferência,Pendente,DF
4551,2024-09-22,107,23,"Monitor LG 24""",13,464.36,Boleto,Pago,RO
4552,2024-10-26,1935,4,Pen Drive 64GB,10,924.76,Boleto,Pendente,DF
4553,2025-01-10,1114,8,Cadeira Gamer,2,3906.6,Transferência,Cancelado,TO
4554,2023-10-06,485,50,Notebook Dell,13,322.18,Dinheiro,Pendente,MS
4555,2025-08-26,10,15,"Monitor LG 24""",5,669.18,Dinheiro,Pago,RN
4556,2023-12-09,1029,7,"Monitor LG 24""",17,3904.17,Boleto,Pendente,PR
4557,2023-10-15,1737,36,Notebook Dell,5,2789.54,Dinheiro,Pago,AP
4558,2023-09-15,1798,18,Teclado Mecânico,19,2698.85,PIX,Pendente,TO
4559,2023-11-04,284,7,Cadeira Gamer,3,1477.71,Boleto,Cancelado,RO
4560,2023-09-15,1295,15,Cadeira Gamer,16,3297.14,Boleto,Pago,PA
4561,2023-12-23,868,28,Headset HyperX,17,2344.68,Dinheiro,Cancelado,
4562,2024-09-13,1283,11,"Monitor LG 24""",3,2044.98,PIX,Pago,
4563,2024-03-28,1964,37,Smartphone Samsung,19,3672.16,Cartão de Crédito,Pago,AC
4564,2024-11-03,715,41,HD Externo 1TB,2,1469.76,Transferência,Pago,RR
4565,2023-09-30,814,41,Pen Drive 64GB,4,274.05,PIX,Cancelado,RJ
4566,2025-06-15,660,34,HD Externo 1TB,18,2502.69,Dinheiro,Cancelado,RJ
4567,2024-06-26,82,42,HD Externo 1TB,8,3843.37,Transferência,Pendente,MA
4568,2024-05-21,1785,10,Cadeira Gamer,10,4728.95,PIX,Pendente,AL
4569,2024-10-26,1493,47,Mouse Logitech,8,2539.96,Transferência,Pendente,RO
4570,2024-07-17,1041,46,Headset HyperX,11,2895.97,Dinheiro,Pago,SE
4571,2023-12-30,825,36,Mouse Logitech,10,4741.11,Dinheiro,Cancelado,RJ
4572,2025-01-26,1525,39,Impressora HP,11,99.94,Boleto,Pago,RO
4573,2024-05-11,712,6,Impressora HP,4,3937.13,Dinheiro,Cancelado,GO
4574,2025-01-15,1291,25,Mouse Logitech,4,3883.9,Transferência,Pago,AL
4575,2024-05-30,1545,5,Smartphone Samsung,17,3428.77,Cartão de Crédito,Pendente,MG
4576,2025-06-23,1402,18,Cadeira Gamer,16,2828.74,Boleto,Cancelado,AC
4577,2025-06-03,1885,4,Teclado Mecânico,19,4126.16,Transferência,Pago,PE
4578,2023-12-22,25,34,,16,4006.09,Dinheiro,Cancelado,RR
4579,2024-01-26,169,47,Mouse Logitech,14,2560.17,Transferência,Pago,RR
4580,2024-06-10,1877,13,Teclado Mecânico,15,4654.28,PIX,Pendente,PR
4581,2024-10-09,1580,44,Pen Drive 64GB,9,2142.84,Dinheiro,Pago,RJ
4582,2024-09-08,1400,15,Impressora HP,1,2089.53,Cartão de Crédito,Cancelado,PE
4583,2023-10-26,1385,11,,1,2446.6,Boleto,Pago,MA
4584,2024-04-12,556,4,Mouse Logitech,4,503.59,Boleto,Pendente,TO
4585,2024-06-13,1172,43,Notebook Dell,6,1981.87,PIX,Pago,RJ
4586,2024-01-05,617,15,Notebook Dell,10,3888.34,Boleto,Pendente,RJ
4587,2025-07-24,1265,13,"Monitor LG 24""",7,3457.17,PIX,Pendente,SC
4588,2024-02-26,700,21,Notebook Dell,17,556.12,Boleto,Pago,CE
4589,2025-08-07,140,41,Mouse Logitech,7,2099.24,Boleto,Pendente,MT
4590,2023-10-14,345,40,Mouse Logitech,18,3219.58,Transferência,Pendente,RN
4591,2024-03-10,1960,43,Impressora HP,20,2115.88,PIX,Cancelado,AC
4592,2024-09-05,1285,2,Impressora HP,4,1934.78,Transferência,Cancelado,RJ
4593,2024-04-02,474,1,Impressora HP,5,2183.39,Boleto,Pago,MT
4594,2024-06-17,32,44,Teclado Mecânico,13,1689.33,Dinheiro,Cancelado,
4595,2025-05-21,947,21,Mouse Logitech,4,2171.3,Dinheiro,Pendente,RR
4596,2023-11-06,906,7,Pen Drive 64GB,17,3576.58,Dinheiro,Cancelado,RR
4597,2025-01-20,499,5,Notebook Dell,20,1852.95,Dinheiro,Pendente,PE
4598,2024-09-05,946,47,HD Externo 1TB,11,4835.17,Cartão de Crédito,Pago,SE
4599,2025-08-18,1165,41,HD Externo 1TB,13,1655.29,Cartão de Crédito,Pago,AP
4600,2025-06-26,645,30,"Monitor LG 24""",9,3609.97,Dinheiro,Pago,BA
4601,2024-10-13,467,23,Mouse Logitech,5,2070.86,Boleto,Pendente,ES
4602,2025-04-29,1168,7,"Monitor LG 24""",4,625.0,Cartão de Crédito,Cancelado,RO
4603,2024-10-07,795,23,Mouse Logitech,13,2570.35,Transferência,Cancelado,BA
4604,2025-06-23,1002,43,Smartphone Samsung,11,4039.86,Boleto,Pago,BA
4605,2024-06-17,799,39,Smartphone Samsung,11,1131.81,Cartão de Crédito,Pendente,RS
4606,2024-10-22,184,14,Headset HyperX,17,2066.39,Cartão de Crédito,Pendente,MT
4607,2024-08-03,774,19,Pen Drive 64GB,9,2083.39,Transferência,Pago,PI
4608,2025-06-20,1653,20,Mouse Logitech,10,435.93,Transferência,Cancelado,MS
4609,2024-07-30,961,14,,11,2608.35,Dinheiro,Cancelado,SE
4610,2023-10-14,655,36,Smartphone Samsung,4,2646.91,Transferência,Pago,MA
4611,2025-05-30,42,36,Notebook Dell,2,2270.53,PIX,Pendente,PI
4612,2024-06-28,215,21,,2,2603.15,Boleto,Pago,PR
4613,2024-01-26,1960,36,HD Externo 1TB,11,2884.67,Dinheiro,Cancelado,
4614,2023-12-02,864,50,Mouse Logitech,19,3517.15,Transferência,Cancelado,MT
4615,2024-10-13,1551,50,Pen Drive 64GB,5,3073.05,PIX,Pago,PI
4616,2024-08-23,1627,26,Smartphone Samsung,5,1909.73,PIX,Cancelado,MG
4617,2025-08-04,1456,19,Teclado Mecânico,19,1211.64,Boleto,Cancelado,ES
4618,2025-04-26,901,24,Headset HyperX,10,873.51,Dinheiro,Pago,SC
4619,2023-11-27,1909,21,HD Externo 1TB,2,2245.39,Transferência,Pago,PR
4620,2024-03-04,1257,34,Pen Drive 64GB,4,607.76,Transferência,Pendente,AL
4621,2024-10-16,950,38,,17,1522.3,Cartão de Crédito,Pago,PI
4622,2024-07-15,1185,15,"Monitor LG 24""",7,2168.81,Transferência,Pendente,RO
4623,2025-02-18,1805,33,Pen Drive 64GB,20,2320.05,Boleto,Pago,PR
4624,2023-09-15,828,46,Headset HyperX,10,3015.74,Dinheiro,Cancelado,MT
4625,2024-04-03,1683,37,Impressora HP,2,4864.8,Transferência,Pago,RS
4626,2024-06-16,1164,48,"Monitor LG 24""",5,2187.67,Cartão de Crédito,Pendente,RN
4627,2025-06-21,675,10,HD Externo 1TB,13,2814.34,Cartão de Crédito,Pendente,AC
4628,2025-05-04,201,25,Pen Drive 64GB,11,4456.69,Dinheiro,Cancelado,MT
4629,2025-06-13,863,7,Pen Drive 64GB,1,1133.54,PIX,Cancelado,AP
4630,2025-08-22,736,13,"Monitor LG 24""",14,1532.43,Dinheiro,Cancelado,SE
4631,2024-01-14,1044,7,Notebook Dell,8,2189.55,Dinheiro,Pendente,DF
4632,2024-10-23,209,17,Teclado Mecânico,12,4537.77,PIX,Pendente,GO
4633,2024-06-24,1806,21,Smartphone Samsung,8,845.45,Boleto,Pendente,TO
4634,2023-10-16,1360,44,"Monitor LG 24""",5,342.36,Dinheiro,Cancelado,ES
4635,2025-08-28,1738,44,Mouse Logitech,8,1941.4,Dinheiro,Cancelado,MT
4636,2025-02-03,1071,46,Impressora HP,20,3033.04,PIX,Pago,RO
4637,2025-03-15,1254,30,Teclado Mecânico,4,1433.52,Cartão de Crédito,Pendente,AM
4638,2024-07-30,289,42,Pen Drive 64GB,6,1898.3,Boleto,Cancelado,AP
4639,2024-09-01,1076,38,Notebook Dell,8,2396.11,Cartão de Crédito,Pago,MA
4640,2024-02-13,1400,25,HD Externo 1TB,14,1856.52,PIX,Cancelado,ES
4641,2025-08-30,1087,7,HD Externo 1TB,6,3282.34,Cartão de Crédito,Pago,MG
4642,2025-08-06,181,45,Smartphone Samsung,12,4976.75,Cartão de Crédito,Pendente,PB
4643,2025-07-19,452,43,Cadeira Gamer,3,2266.39,Cartão de Crédito,Pago,RJ
4644,2023-11-06,1303,2,Pen Drive 64GB,2,3902.8,Dinheiro,Cancelado,MT
4645,2023-11-01,920,50,Notebook Dell,14,1926.15,Transferência,Pago,PI
4646,2025-08-18,1320,15,Mouse Logitech,10,413.79,PIX,Pendente,MT
4647,2024-07-19,1562,9,Notebook Dell,19,3580.38,PIX,Pago,RN
4648,2024-06-22,1865,40,Teclado Mecânico,19,63.56,Transferência,Pendente,MA
4649,2025-03-05,1383,8,Headset HyperX,20,3593.39,Cartão de Crédito,Cancelado,RJ
4650,2024-01-02,414,16,Smartphone Samsung,14,4062.62,PIX,Cancelado,RJ
4651,2024-09-05,1950,46,Mouse Logitech,1,4806.74,Dinheiro,Pendente,AL
4652,2024-11-23,1389,41,HD Externo 1TB,5,3777.0,PIX,Pendente,BA
4653,2024-04-06,935,35,Mouse Logitech,7,1442.28,Dinheiro,Cancelado,GO
4654,2023-12-21,1234,31,,5,4358.6,PIX,Cancelado,BA
4655,2025-09-01,1549,34,Teclado Mecânico,6,2956.47,Cartão de Crédito,Pago,RN
4656,2024-09-20,382,39,Teclado Mecânico,18,178.73,Boleto,Pago,DF
4657,2024-06-15,466,15,Mouse Logitech,20,2663.25,Dinheiro,Pago,AL
4658,2025-06-15,1818,15,Mouse Logitech,13,3536.96,Boleto,Pago,RJ
4659,2025-08-11,1774,3,Smartphone Samsung,16,4265.2,PIX,Pendente,MS
4660,2024-01-11,145,7,Smartphone Samsung,20,3716.54,Cartão de Crédito,Pendente,DF
4661,2024-07-21,1901,13,Mouse Logitech,11,264.74,Boleto,Pago,TO
4662,2024-03-29,918,17,Headset HyperX,11,4828.47,Dinheiro,Pago,MG
4663,2023-12-11,1031,49,Mouse Logitech,19,386.64,Transferência,Pago,MT
4664,2024-02-28,169,31,Headset HyperX,4,685.59,Dinheiro,Cancelado,PB
4665,2024-02-25,203,43,"Monitor LG 24""",6,2132.46,Boleto,Cancelado,SP
4666,2025-02-22,11,38,Cadeira Gamer,9,4614.26,Cartão de Crédito,Pago,RJ
4667,2025-06-28,1317,4,Mouse Logitech,16,2279.25,Transferência,Pendente,AM
4668,2024-09-04,1486,19,"Monitor LG 24""",6,3930.54,Boleto,Cancelado,RO
4669,2024-06-24,579,40,Pen Drive 64GB,9,4942.96,Boleto,Pendente,MS
4670,2025-08-11,43,8,Cadeira Gamer,10,3729.55,Dinheiro,Cancelado,PA
4671,2024-10-16,1927,36,Impressora HP,7,4896.86,Dinheiro,Cancelado,TO
4672,2024-11-23,1571,41,Notebook Dell,6,88.42,Cartão de Crédito,Pago,AL
4673,2024-12-20,687,23,Mouse Logitech,3,1450.17,Transferência,Pago,GO
4674,2025-02-26,451,13,Headset HyperX,15,1885.19,Transferência,Pago,PI
4675,2025-01-25,1064,31,HD Externo 1TB,20,648.87,PIX,Pago,RN
4676,2024-12-27,1862,18,Notebook Dell,4,3799.65,PIX,Pendente,AL
4677,2024-08-15,771,23,Pen Drive 64GB,8,1942.28,Cartão de Crédito,Cancelado,MS
4678,2024-03-04,1455,21,Notebook Dell,2,1202.31,Transferência,Pago,PB
4679,2023-09-28,1356,40,Impressora HP,7,596.77,Transferência,Pendente,PA
4680,2025-06-26,1389,10,HD Externo 1TB,13,3212.75,Boleto,Pago,PR
4681,2025-08-02,227,10,"Monitor LG 24""",5,1933.93,PIX,Pendente,RN
4682,2024-03-15,1705,35,Notebook Dell,16,4480.74,Dinheiro,Pendente,MT
4683,2025-01-03,1594,47,Smartphone Samsung,7,1958.29,Transferência,Cancelado,RJ
4684,2025-07-07,523,12,Mouse Logitech,10,2448.36,Dinheiro,Pago,GO
4685,2025-08-02,1211,4,Impressora HP,1,3229.06,Transferência,Pendente,PI
4686,2025-04-01,1907,11,Teclado Mecânico,6,1462.46,PIX,Cancelado,RN
4687,2024-09-24,1552,28,Mouse Logitech,13,4934.46,Boleto,Cancelado,PR
4688,2025-08-15,914,26,Notebook Dell,7,65.61,Transferência,Cancelado,PE
4689,2024-10-30,1053,39,Cadeira Gamer,9,838.63,Dinheiro,Pendente,PE
4690,2025-04-15,70,32,Teclado Mecânico,17,1994.67,Dinheiro,Pendente,AC
4691,2023-10-28,238,42,Cadeira Gamer,2,2877.48,Boleto,Cancelado,AM
4692,2023-09-13,1746,19,"Monitor LG 24""",20,2916.71,Transferência,Pago,BA
4693,2025-05-17,1131,25,Smartphone Samsung,8,541.12,Transferência,Pago,PE
4694,2025-01-05,1178,6,Mouse Logitech,8,1295.45,Dinheiro,Cancelado,MS
4695,2025-05-20,1112,36,Pen Drive 64GB,2,4532.83,Dinheiro,Cancelado,PE
4696,2024-06-22,1256,13,Cadeira Gamer,14,2945.07,Cartão de Crédito,Pendente,RR
4697,2024-11-30,681,50,Smartphone Samsung,16,4957.07,Transferência,Cancelado,PA
4698,2025-04-02,455,6,"Monitor LG 24""",16,3059.14,Boleto,Cancelado,RN
4699,2024-06-16,617,27,Headset HyperX,6,4245.07,Cartão de Crédito,Cancelado,RS
4700,2025-08-17,529,33,Smartphone Samsung,6,1021.56,Dinheiro,Pendente,PR
4701,2023-12-01,1924,26,Cadeira Gamer,10,3216.45,Boleto,Cancelado,SC
4702,2024-03-15,644,30,Teclado Mecânico,16,262.16,Transferência,Pendente,AC
4703,2023-11-18,461,3,Notebook Dell,13,3630.38,Dinheiro,Pago,
4704,2024-12-02,952,30,Headset HyperX,2,2239.43,Boleto,Pago,DF
4705,2025-01-22,120,22,HD Externo 1TB,12,2879.08,PIX,Pendente,PR
4706,2024-10-13,1377,12,,15,2262.37,PIX,Cancelado,PB
4707,2025-03-05,1177,31,Pen Drive 64GB,14,2828.4,Cartão de Crédito,Pago,MG
4708,2023-10-26,1215,6,HD Externo 1TB,1,1982.67,Cartão de Crédito,Cancelado,TO
4709,2025-05-29,1149,31,Smartphone Samsung,14,2638.04,Transferência,Pendente,DF
4710,2024-03-01,136,34,Smartphone Samsung,15,2811.92,Transferência,Pendente,SC
4711,2025-06-23,1491,15,Cadeira Gamer,18,3830.84,Transferência,Cancelado,SP
4712,2024-07-14,1438,16,Headset HyperX,2,4603.53,Boleto,Pendente,SE
4713,2024-06-14,1677,2,Headset HyperX,8,2886.94,Transferência,Pendente,PA
4714,2023-11-14,1910,48,Impressora HP,7,1851.84,Cartão de Crédito,Pago,MS
4715,2025-04-21,659,36,"Monitor LG 24""",5,1251.59,Cartão de Crédito,Cancelado,MG
4716,2024-02-18,1297,42,Teclado Mecânico,13,1459.13,Transferência,Pendente,BA
4717,2024-03-03,1169,35,"Monitor LG 24""",19,2074.58,Dinheiro,Pendente,GO
4718,2025-05-05,90,32,Impressora HP,5,2752.58,Boleto,Pendente,SE
4719,2023-10-26,285,4,Teclado Mecânico,6,254.78,Boleto,Pendente,BA
4720,2024-02-26,748,43,Headset HyperX,12,1229.59,Cartão de Crédito,Cancelado,MA
4721,2024-12-03,1809,13,Impressora HP,8,2178.85,Boleto,Pago,PE
4722,2024-06-14,906,2,"Monitor LG 24""",20,1789.05,Boleto,Pendente,PR
4723,2023-11-30,318,37,HD Externo 1TB,14,3801.24,Boleto,Cancelado,TO
4724,2024-12-30,1542,38,Notebook Dell,11,3472.48,PIX,Pago,RR
4725,2023-11-10,648,10,Headset HyperX,5,409.31,PIX,Cancelado,RS
4726,2025-06-25,224,30,Pen Drive 64GB,19,2255.18,Transferência,Cancelado,BA
4727,2025-01-17,903,20,Headset HyperX,15,2699.59,Dinheiro,Pago,SC
4728,2023-11-01,1224,37,Pen Drive 64GB,5,2722.91,Dinheiro,Pendente,PR
4729,2024-06-29,1702,4,Mouse Logitech,18,3499.5,PIX,Cancelado,MA
4730,2025-04-01,1479,49,Notebook Dell,5,1354.96,Dinheiro,Pendente,PE
4731,2024-07-18,891,41,Mouse Logitech,1,2551.55,Transferência,Pago,DF
4732,2024-12-27,1053,34,Mouse Logitech,7,2041.26,Dinheiro,Pendente,AC
4733,2025-01-09,251,28,Notebook Dell,19,4505.2,Boleto,Pago,SC
4734,2025-01-31,371,37,Headset HyperX,3,260.3,Dinheiro,Pendente,SE
4735,2025-07-23,1643,35,Notebook Dell,10,740.11,PIX,Pendente,MS
4736,2025-04-28,1370,43,Impressora HP,9,121.45,PIX,Pago,
4737,2024-12-28,1767,9,Mouse Logitech,15,2769.96,Dinheiro,Pago,AM
4738,2024-01-04,349,17,Cadeira Gamer,9,4070.05,Boleto,Pago,RS
4739,2025-02-01,1725,30,Pen Drive 64GB,8,2464.71,Cartão de Crédito,Cancelado,RS
4740,2025-02-20,98,15,Teclado Mecânico,2,940.7,Cartão de Crédito,Pago,RO
4741,2024-01-23,1795,30,Impressora HP,12,106.5,PIX,Cancelado,SE
4742,2024-02-23,1022,6,Impressora HP,14,1142.27,Transferência,Pendente,SP
4743,2023-09-13,68,37,Headset HyperX,5,3837.92,PIX,Cancelado,PB
4744,2024-11-20,496,22,Notebook Dell,12,1756.14,PIX,Cancelado,DF
4745,2025-03-29,1406,7,Pen Drive 64GB,14,2199.92,PIX,Pago,GO
4746,2024-06-07,183,42,"Monitor LG 24""",17,3468.31,PIX,Pendente,
4747,2025-08-18,240,24,"Monitor LG 24""",16,3969.8,Dinheiro,Pago,SC
4748,2024-11-09,682,45,"Monitor LG 24""",9,2443.97,PIX,Cancelado,RS
4749,2024-12-08,838,6,Teclado Mecânico,19,833.42,Dinheiro,Cancelado,GO
4750,2024-09-14,1971,30,Headset HyperX,18,1223.76,Boleto,Cancelado,DF
4751,2024-08-12,924,37,HD Externo 1TB,8,947.04,PIX,Pago,MS
4752,2025-07-10,1965,45,"Monitor LG 24""",10,2299.52,Cartão de Crédito,Cancelado,PA
4753,2025-05-07,714,43,Mouse Logitech,14,2193.3,Transferência,Cancelado,RO
4754,2025-08-02,1394,43,Pen Drive 64GB,12,4908.85,Cartão de Crédito,Pago,ES
4755,2024-10-01,48,49,Headset HyperX,17,4090.63,Dinheiro,Cancelado,AC
4756,2025-06-03,1,27,Cadeira Gamer,19,2564.07,Cartão de Crédito,Pago,PA
4757,2025-01-15,1996,21,"Monitor LG 24""",1,3677.35,PIX,Pendente,BA
4758,2025-04-14,1364,9,Teclado Mecânico,11,2993.36,Transferência,Cancelado,PB
4759,2024-02-22,1169,46,Mouse Logitech,10,248.74,Dinheiro,Pago,MA
